,growth,interest,inflation,credit
2015-04-15,0.9724600545773472,1.0056078556277515,1.0214015357539403,1.0267125200007752
2015-04-16,0.974110163981369,1.0055354166768145,1.0180319041155677,1.0242256527436038
2015-04-17,0.9749916155882676,1.0052925806139297,1.0159833351257108,1.023698121603818
2015-04-20,0.9734137754528519,1.0086919646359747,1.0184123570583015,1.0241987252787477
2015-04-21,0.9647746212798425,1.0109898077582882,1.0207730254048737,1.023891588303691
2015-04-22,0.9649363638323623,1.0095159263597528,1.017284639623771,1.024289171772347
2015-04-23,0.9600473728785553,1.0094864221518747,1.0200115359829418,1.0267000863299385
2015-04-24,0.9598630035950929,1.0090692152526592,1.0199700459963286,1.0253437305443514
2015-04-27,0.9588144310300206,1.010494478565213,1.0189866851455327,1.0211263762509586
2015-04-28,0.9637318737899002,1.0108188871924815,1.018171738643362,1.0201270348016849
2015-04-29,0.9595628649084229,1.0103761419824737,1.019549928137119,1.0264828969507829
2015-04-30,0.9553010324606135,1.0119690427125019,1.0225167168064757,1.026221206758036
2015-05-04,0.9548811496759317,1.0119113567802587,1.0223358471537727,1.0273478171587007
2015-05-05,0.9570769984992965,1.010574720785861,1.021551242430938,1.0243403978183327
2015-05-06,0.9573100421246872,1.008500817199291,1.0211950503093155,1.0242278091729609
2015-05-07,0.9591814148028174,1.008137907170244,1.0212409002187655,1.024827824900107
2015-05-08,0.956960609450443,1.0085921063662864,1.018907908013659,1.0259108777845278
2015-05-11,0.9519412388268121,1.00811105952984,1.0180253197399014,1.025990954495715
2015-05-12,0.9502570809972978,1.008361264012825,1.0191138857341702,1.0299426782812955
2015-05-13,0.9485727501527446,1.0086575046988742,1.0205350763704062,1.032024791405057
2015-05-14,0.9476448688648771,1.0074927862489835,1.0182466921613658,1.0331511393699235
2015-05-15,0.9478567034370535,1.0076556476123113,1.0195799329778363,1.0336278328624533
2015-05-18,0.9449530941831712,1.0075555638117608,1.0216731670474624,1.0366591171968247
2015-05-19,0.9437306469785006,1.006554601937301,1.0183759569965642,1.036559246987382
2015-05-20,0.9438557919629843,1.006268880084638,1.017800035868064,1.0395571388448959
2015-05-21,0.9395722117846489,1.006078970606405,1.017282032939441,1.0403434877000035
2015-05-22,0.9374003285932789,1.0062114991476763,1.0156486243400413,1.0384773140751171
2015-05-25,0.9354855191777719,1.0056788314925307,1.013405279319794,1.039700376502761
2015-05-26,0.9305156194688687,1.0040724537830077,1.01498531039261,1.040994332766897
2015-05-27,0.9289522862622305,1.0048334589888586,1.017065787329761,1.041615895526353
2015-05-28,0.9344034037042513,1.0037488773909693,1.0224458810743973,1.0420331480742109
2015-05-29,0.9330446628986144,1.0042005739099713,1.024254252970307,1.0427901948154
2015-06-01,0.9269895753871431,1.0020784796794113,1.0201999907551305,1.0411735059951395
2015-06-02,0.9235698982532823,1.0033119303267068,1.0203107603392985,1.04010805143736
2015-06-03,0.9225628151363361,1.0032168888325987,1.0204463292765453,1.0425972717257947
2015-06-04,0.9227709121623829,1.0033687541534304,1.0194987061531373,1.0407208742553624
2015-06-05,0.9215628835139043,1.0037831417954266,1.0195462097043375,1.0413809444085187
2015-06-08,0.9236659273175785,1.002957489909502,1.0147363445197943,1.0388410387575013
2015-06-09,0.9237495262905607,1.0032738579308742,1.0153910282081355,1.0404134139262773
2015-06-10,0.9217254207878268,1.0034775212605904,1.0170007235607428,1.041032386737224
2015-06-11,0.9203215266384837,1.0034135537894389,1.018398814432664,1.0431130280951892
2015-06-12,0.9200219705334816,1.0029920819928297,1.0173469013565475,1.047663133301886
2015-06-15,0.9210122746315628,1.0029598632248422,1.0197620308829467,1.0490588730810217
2015-06-16,0.9232480395725607,1.0043705225590889,1.0226932171604934,1.0457427137533075
2015-06-17,0.921940916156979,1.0049232784037845,1.0226646303754203,1.0462523390570926
2015-06-18,0.9241804698872712,1.0058129452155273,1.025055670021066,1.050845131981837
2015-06-19,0.9274673672831625,1.0066474264044365,1.0293149573516736,1.0483767108175468
2015-06-23,0.9273815394325431,1.0057803442217574,1.0264329344530798,1.0435474521792913
2015-06-24,0.9266447408384741,1.0055604167039063,1.0251878683826634,1.0440264222162936
2015-06-25,0.9281687466548698,1.0057660310823495,1.0273755318166191,1.0454462710163714
2015-06-26,0.9319181466638499,1.007081590765201,1.0333603063826908,1.0455099686102491
2015-06-29,0.9354774131247526,1.0069681128854915,1.0339722857353602,1.044055231162062
2015-06-30,0.9344978414142457,1.0053619211680882,1.0270935955078955,1.0419303179072628
2015-07-01,0.9350204368368574,1.006453203995974,1.0323559653759589,1.035438050883563
2015-07-02,0.937523795245917,1.0064359080490808,1.03299221934138,1.030089840135718
2015-07-03,0.9378345521934239,1.0082629475347493,1.037306938735941,1.030984916915761
2015-07-06,0.940071501998609,1.008804380583304,1.0311153163564881,1.0210085849419912
2015-07-07,0.9410433598028463,1.0089846517947831,1.0297900843112404,1.0123644331991335
2015-07-08,0.9390709181261775,1.0082190224670644,1.030135893886233,1.0202506841024372
2015-07-09,0.940635414447744,1.0085494750732675,1.0272589960198495,1.0183795155064943
2015-07-10,0.9388416657544132,1.0069346599980904,1.0269711429780461,1.017935097528122
2015-07-13,0.93661080470026,1.0065810885498683,1.0260369809075602,1.0223526633580986
2015-07-14,0.9325768284828442,1.0060770998739859,1.0302441213774192,1.0336480539475426
2015-07-15,0.9345052361216846,1.0058354696445073,1.0301710380505955,1.0311328621924014
2015-07-16,0.9337394491584178,1.0056951246722965,1.0291043363630104,1.0330868800819946
2015-07-17,0.9330581555442583,1.0055824587431987,1.0259311601896204,1.0332860413055813
2015-07-20,0.9320209389005661,1.0053554834789389,1.0249345352735277,1.034354425233883
2015-07-21,0.9309423800236591,1.0049595234181168,1.0247776001563944,1.0380624170304857
2015-07-22,0.9295820759736089,1.0041325562925472,1.0234082736908316,1.0410188378843095
2015-07-23,0.9292930238367771,1.0044522502094404,1.0212829174938127,1.0405645114381175
2015-07-24,0.9287887942923092,1.0048260282301775,1.0213831612504285,1.0395492669371602
2015-07-27,0.9294057508903756,1.005344975005423,1.0241469112922685,1.043866428846715
2015-07-28,0.929984771395608,1.005395214355486,1.0236156129259482,1.0409681348262927
2015-07-29,0.9278422008883372,1.0052336467910585,1.023909176250872,1.0429435578021788
2015-07-30,0.9281642954812065,1.005422518780516,1.0244137151981316,1.0450009605429211
2015-07-31,0.9280220823791908,1.0038959883042788,1.023967916308854,1.0427767704579756
2015-08-03,0.9297618786149614,1.003032020243159,1.0208905847758616,1.037299851073326
2015-08-04,0.9302931681959327,1.0035947114247503,1.0221346674281093,1.0387186830282582
2015-08-05,0.9303893060599037,1.0035686374032757,1.022694414351536,1.0388563105896214
2015-08-06,0.9298285421659683,1.0033381865202373,1.0219388969115224,1.0407231670657973
2015-08-07,0.9283721087421117,1.002986918378421,1.0201643430839753,1.0418691114909964
2015-08-10,0.92694180537276,1.0023698961466245,1.0184300232437773,1.0385237606450661
2015-08-11,0.9275911988826927,1.0016263009228983,1.0192556055671143,1.038155524104468
2015-08-12,0.9316249903850009,1.0028731831016329,1.0259233571571573,1.0418208398000084
2015-08-13,0.9310582042872347,1.003038217545663,1.0251813216126948,1.0454226652524217
2015-08-14,0.9306991051527196,1.0031601218479864,1.024619621026603,1.0479926977906504
2015-08-17,0.9301439816541316,1.0027267506764088,1.02435269451633,1.0473701478795783
2015-08-18,0.9308869948164585,1.0027991923734034,1.0249588157929759,1.0458844113882682
2015-08-19,0.9298043421918255,1.0022291349156056,1.023478512066402,1.0472310152625508
2015-08-20,0.9301495249725469,1.0023291799696308,1.0236758948958053,1.0487318190256119
2015-08-21,0.9314048485764674,1.0028263509837576,1.0256682590293373,1.0476464462473618
2015-08-24,0.9298776026285344,1.0024546066147284,1.0227022744959642,1.050682203118696
2015-08-25,0.9316245127391978,1.0032914094738044,1.0252514547872218,1.0510515311210022
2015-08-26,0.9318453944238225,1.003711770239978,1.0251645966210963,1.0459612920860806
2015-08-27,0.9315799283002313,1.0051405815920704,1.0248935952359899,1.0421140215310656
2015-08-28,0.9316176833695957,1.005491090533214,1.0255767830543978,1.0440307043557828
2015-08-31,0.931021205667436,1.0063795479206643,1.024004460452563,1.0408919676458943
2015-09-01,0.930711740667305,1.0063162283062543,1.0232021819003214,1.0348194560813164
2015-09-02,0.9304191546202564,1.006227382798697,1.0228824523852642,1.0340224387922892
2015-09-07,0.9304029008713122,1.0055469361663807,1.022891667920438,1.0371195738073962
2015-09-08,0.9310992524927593,1.0054967153164216,1.024117675217814,1.0381659795650229
2015-09-09,0.9305506503534773,1.0054398811568697,1.0235341599699919,1.044201606225627
2015-09-10,0.9320727923156904,1.0058027731574144,1.025857443131386,1.0406401197136006
2015-09-11,0.9319287170382137,1.0059081519196496,1.0257816253374925,1.0412605762945761
2015-09-14,0.9305717424085795,1.0052080786525628,1.0239018867370424,1.0330478306902176
2015-09-15,0.9309215105544869,1.0054893713701565,1.0244661404393882,1.029304299903962
2015-09-16,0.9309674381320998,1.005416386465293,1.0248140783096007,1.0325265841987377
2015-09-17,0.9301236270852602,1.0049666334247123,1.0237517429591445,1.034123463574199
2015-09-18,0.9291882864396416,1.0046547945065736,1.0224277211198642,1.0360275915648651
2015-09-21,0.929586808763966,1.0047161793305548,1.0231080862351265,1.0363931383401686
2015-09-22,0.9283897596746675,1.0042123958469351,1.0212791141152526,1.0355820644467186
2015-09-23,0.9291295488256056,1.0040946804270314,1.0223645935876018,1.032115658643376
2015-09-24,0.9293949471406429,1.0046058851530297,1.022693221977978,1.032867509250395
2015-09-25,0.9299813327965128,1.0047309713714625,1.0236637776017266,1.0303603942801824
2015-09-28,0.9295957841191084,1.0049902207994204,1.0230712210454214,1.028247026089222
2015-09-29,0.9286406549252628,1.0052986954992291,1.0216770070503582,1.0280191190960544
2015-09-30,0.9288139972382577,1.0056526526891691,1.0220751715034058,1.02799885200252
2015-10-08,0.9277197146527905,1.0054232681875914,1.0210426653234501,1.0319063688607781
2015-10-09,0.9287638923339158,1.007750379326183,1.0227556467935568,1.0351152756252817
2015-10-12,0.928222642429398,1.0078544468738144,1.0227024399461864,1.032768361825749
2015-10-13,0.9280482274765238,1.0088501107008794,1.02282141718417,1.032367382972732
2015-10-14,0.9280369622064564,1.0104518903268553,1.0239352708801854,1.0316308854219345
2015-10-15,0.9275554865896877,1.0088266665066978,1.0229121395145102,1.0336879303869757
2015-10-16,0.9266085419849208,1.0072770958609958,1.0206681755482787,1.0352682914536504
2015-10-19,0.9260257752121345,1.006750658389232,1.0189903602559205,1.037774529726726
2015-10-20,0.925721658283391,1.0075597020353382,1.0181380630328647,1.039730758375804
2015-10-21,0.9246160831419089,1.007157072749408,1.017890928995132,1.0343822059869836
2015-10-22,0.9247619623284575,1.007363184766343,1.0189857027392395,1.0343521261846322
2015-10-23,0.924505009188699,1.007088181040393,1.0173069608740044,1.0404444585433312
2015-10-26,0.9232511895640054,1.0069372720642966,1.0151013332082026,1.0422604180151882
2015-10-27,0.9236059097283402,1.0079472091777237,1.0157856378651848,1.043875182825673
2015-10-28,0.9221199986414166,1.0067308481988297,1.0142110735582293,1.0415256120619865
2015-10-29,0.9210410867009937,1.004932193727958,1.0126364123186706,1.0422261292683728
2015-10-30,0.9205287452502661,1.004283617362905,1.0114995499877513,1.042024205162128
2015-11-02,0.9197347068880958,1.0042141431327152,1.0113710818539803,1.0381387127746036
2015-11-03,0.9203172970594032,1.00329263385351,1.0102598467936355,1.0401630461245022
2015-11-04,0.9189408317484689,1.0024493646263177,1.0096616759801744,1.038218428950419
2015-11-05,0.9179163838417769,1.0018585286553678,1.0075835975503333,1.0365907535383383
2015-11-06,0.9188441564458685,1.0017077434462707,1.0058600957567567,1.0398236927302171
2015-11-09,0.9182623878466513,0.9999993141098771,1.005033625851077,1.0375757554875078
2015-11-10,0.9202029057515654,1.001849811825432,1.0053728805300624,1.0390677321569337
2015-11-11,0.9209255823206144,1.0033005229390857,1.0047825938377637,1.0396979414431382
2015-11-12,0.920961820131257,1.003641062718928,1.0056494243207836,1.0389350471245258
2015-11-13,0.9206651492896507,1.0035060631228938,1.0045374783892567,1.0387120844432356
2015-11-16,0.9220596535716241,1.0034590652203845,1.0039592666256008,1.0422443818031886
2015-11-17,0.9204592706211839,1.0033292700296839,1.0021419480780445,1.0388065516593754
2015-11-18,0.9204241790205415,1.0029705036765586,1.0014449904449316,1.0385238740834368
2015-11-19,0.9201619969895002,1.0029038634605572,0.9988732424854762,1.037413413405532
2015-11-20,0.9200733928786091,1.003322596728634,0.9995733353870243,1.0370269964530017
2015-11-23,0.9192743557866484,1.0032964427215294,0.9968697365496197,1.035314416437352
2015-11-24,0.9173127271030653,1.003981911377815,0.9997636487043559,1.0303217035518446
2015-11-25,0.9184243574914887,1.0042675910269772,1.0007700984948829,1.0334486843236426
2015-11-26,0.917944324803162,1.0055114508465703,1.0033209205295504,1.0311381274116413
2015-11-27,0.9171783544919482,1.005606448016562,1.0042840430633813,1.0279242086150575
2015-11-30,0.9166424534200335,1.0061193269456896,1.0022256873239266,1.0272235317225984
2015-12-01,0.9158997935599886,1.0060382644788257,1.0030399404195725,1.0259794922757395
2015-12-02,0.9147701943578015,1.0060435621818777,1.003451193573189,1.0236996723089657
2015-12-03,0.9159602806726761,1.0058692911643006,0.9996818745947906,1.0243673763470804
2015-12-04,0.9149524169575244,1.005543735984183,0.9993243989605298,1.0250743829641444
2015-12-07,0.9128392359638301,1.0049766949425183,1.0013896296908227,1.0256702242048183
2015-12-08,0.914917482176116,1.0049350313624037,0.9987266155780141,1.028980690615197
2015-12-09,0.9148381299583611,1.0051088680821303,0.9971619454785333,1.028024538016381
2015-12-10,0.9152102351403535,1.0049076769117815,0.9962601466585862,1.0283614917367623
2015-12-11,0.9129760424672342,1.005174090201485,0.9987113532959624,1.0267104159464713
2015-12-14,0.9128927093332193,1.0042996032584723,0.9981550376669224,1.0280000487395933
2015-12-15,0.9133741595053816,1.0039609023999676,0.9965007117369892,1.0277237266026218
2015-12-16,0.9130584290574294,1.0045078179259557,0.9968130540142796,1.0276246859426235
2015-12-17,0.9142120107013391,1.00419534340517,0.9948570981758524,1.0303631932439967
2015-12-18,0.9126857642249335,1.0060123735884654,0.999131670472099,1.030796128075757
2015-12-21,0.9095426095908483,1.0078190760302845,1.0020243792363683,1.0282745909614253
2015-12-22,0.9091015670257534,1.0078867159197895,1.0005344842703383,1.0286813879906989
2015-12-23,0.909027028604125,1.0075947477801528,0.9995664246622865,1.0281589543859335
2015-12-24,0.9090681120732255,1.0089431943137541,0.9990579671558777,1.0281893910620714
2015-12-25,0.9088236330099747,1.0080398588161255,0.9982045217548382,1.0283652365291023
2015-12-28,0.9095322631811934,1.0084618387306528,0.997220173091521,1.0306838932949287
2015-12-29,0.9071152075215185,1.0076488547382463,1.0001253219642317,1.0312987248544137
2015-12-30,0.9061157164143667,1.0072928618139705,1.0005853853099442,1.031717895842563
2015-12-31,0.9056650512612158,1.0074029887417095,1.0007809562274135,1.0302122125081064
2016-01-04,0.9056845574638772,1.0057729899888959,1.0012629618628348,1.0323756529252979
2016-01-05,0.9044642097516872,1.0051927326357117,1.0005431325625844,1.0297312264988614
2016-01-06,0.9033763315263647,1.0055628032970574,0.9948881702213007,1.0264015279474212
2016-01-07,0.9019412591219642,1.0062553093245599,0.9964285320951218,1.0236105088784968
2016-01-08,0.9013377793243341,1.0067733478844292,0.9968256008510838,1.0230466219012597
2016-01-11,0.9017122924397609,1.0065280382703672,0.9975949446936259,1.0243221934660125
2016-01-12,0.8997491057891704,1.007267653184509,0.9924910953773849,1.0202586096470194
2016-01-13,0.8989970777256029,1.0087502342924621,0.9945586794132248,1.0198953139276594
2016-01-14,0.8983772673962814,1.0077777303579487,0.9928518366720273,1.0191100374425286
2016-01-15,0.8984144702147822,1.0075944335545421,0.9947174162160631,1.019885066825003
2016-01-18,0.899023684729291,1.0063401384501878,1.0011145946448745,1.023993599829268
2016-01-19,0.8995350335028539,1.0057402480729534,1.0048589046618384,1.0256299232228554
2016-01-20,0.8992682984691677,1.0052662270746862,1.0028573675283998,1.0246058611738464
2016-01-21,0.9002754944582753,1.0058585492181367,1.0061420121553366,1.0266369096378247
2016-01-22,0.900850989957564,1.0056198181287108,1.0102727740118447,1.0302674996630357
2016-01-25,0.9013623322425726,1.0043303305999893,1.0095610975623772,1.03094970997185
2016-01-26,0.9015844083332027,1.004448723766731,1.0128419334343728,1.0305072252535945
2016-01-27,0.9026403917963071,1.0041277145424468,1.0176822889218125,1.0325197339898737
2016-01-28,0.9021353614877141,1.0044499503351314,1.0160942391257144,1.0297626547337173
2016-01-29,0.9022657054917212,1.0052772086425337,1.014425406124512,1.0306525320479145
2016-02-01,0.902003649603713,1.0053690740478771,1.0144259587276838,1.0304658771429633
2016-02-02,0.9024642477109138,1.0050919358548391,1.0134578817394944,1.0305390573189435
2016-02-03,0.9027857157773042,1.0048593880769983,1.014152303100962,1.0311295428069254
2016-02-04,0.9011552491379907,1.0041979184438867,1.0180425197670067,1.0337291278451521
2016-02-05,0.9001520730846723,1.0046740597746544,1.016371420571218,1.0316814210944834
2016-02-15,0.8984396142731526,1.0050492870641328,1.0178309501841838,1.032407102024554
2016-02-16,0.9026644289429018,1.003656384187069,1.0204152238500368,1.0380513692039666
2016-02-17,0.9046457249887984,1.0035210293719774,1.0192678911021813,1.0384596940039286
2016-02-18,0.9035775993186865,1.0031022199060287,1.0203807261802804,1.0391299964077325
2016-02-19,0.9018595787607263,1.0023297350212463,1.0251437497920095,1.042478844998272
2016-02-22,0.9029823822580387,1.0020274432186407,1.0250633725290206,1.0438757437534492
2016-02-23,0.9035709577451205,1.001274720921812,1.0274514687467884,1.046351245410784
2016-02-24,0.9065011879761667,0.9995295058804509,1.0316610191349889,1.0519077519179791
2016-02-25,0.9009075598924832,0.9995563413674389,1.0334455187545817,1.0486918059903618
2016-02-26,0.9036296342525882,0.999252847746355,1.0330993626467329,1.050402464578876
2016-02-29,0.9013916409419265,0.9986481980545309,1.0356386162764297,1.0508885072325582
2016-03-01,0.8988662252920252,0.9985842177129096,1.0376119363824938,1.051561237995289
2016-03-02,0.8993760338399722,0.9983007364293195,1.0375874925921007,1.0527817411058633
2016-03-03,0.8960519953498188,0.9984534942996064,1.0342830654746962,1.0501095535383034
2016-03-04,0.8870872585517292,0.9982367974962707,1.0339813906300435,1.0453323194356021
2016-03-07,0.8888362982555347,0.9966506335336782,1.04009354236456,1.0492096302673641
2016-03-08,0.8931642576797166,0.9960299143290301,1.0445976155603116,1.0532572858297722
2016-03-09,0.8877241741384372,0.9966639135616709,1.039817293630152,1.0486996911317885
2016-03-10,0.8890296655225319,0.9967580867553999,1.038071631584457,1.0483941515069937
2016-03-11,0.8887653679546823,0.9970115714695528,1.0374866501497155,1.0481936725707681
2016-03-14,0.892812538425655,0.9967920045247414,1.0365954662518106,1.0507409990917727
2016-03-15,0.8944305310728499,0.9971416462213468,1.0366444936104653,1.0515801101583913
2016-03-16,0.8937542127720222,0.9969393362251978,1.0429847812483302,1.0534021788254997
2016-03-17,0.8910127484797277,0.997130893821394,1.0428323236479138,1.052511876267316
2016-03-18,0.8912857672515277,0.9967625884702634,1.0437475843663153,1.053742476649791
2016-03-21,0.8899968956348173,0.9968049238262073,1.0407871083562656,1.0527302587557152
2016-03-22,0.8890762199150029,0.9971356833624606,1.0355903858006532,1.0503862566300946
2016-03-23,0.891117070075449,0.9967069001468749,1.035932753129942,1.0518615448198763
2016-03-24,0.8913450032384737,0.9967135631668684,1.0329099910607076,1.050774397434446
2016-03-25,0.8897250492197152,0.9968769320360663,1.0338420875819367,1.050561329686083
2016-03-28,0.8939770123227008,0.9963222317852631,1.037384747630026,1.0538520644733427
2016-03-29,0.8953271051415309,0.9964022750657866,1.038187330955665,1.0543506078015756
2016-03-30,0.8961752436674161,0.9967005493810449,1.035662143212107,1.0545592702445317
2016-03-31,0.9015087719839611,0.9961619748720313,1.042466091457536,1.0598533504831926
2016-04-01,0.9007382007642765,0.9956852277883915,1.0462620708467154,1.0609211386399084
2016-04-05,0.9017332560590791,0.9955740387222699,1.046716767970501,1.061862052120971
2016-04-06,0.9013424895427015,0.9956613777193526,1.0457118230056492,1.0608750900638848
2016-04-07,0.9017644053038186,0.995128588869403,1.0468499705793193,1.0618639393420217
2016-04-08,0.9041622322903712,0.9948959397948451,1.0501212615474567,1.0644535356200473
2016-04-11,0.9040924235138278,0.9947673717412248,1.0518415210504788,1.0658805252295687
2016-04-12,0.9058496495846596,0.9950221883074805,1.0557882379635226,1.0684765466243336
2016-04-13,0.9061572655079105,0.9952068124403506,1.0565675434141282,1.0687048483413522
2016-04-14,0.9080172917028559,0.9953629722861256,1.0598238216803644,1.0708974553776016
2016-04-15,0.905531801162637,0.9964618663246098,1.0544271930003086,1.0656821335630946
2016-04-18,0.9091108962079758,0.9957573216951552,1.0614316623679498,1.0716621759290346
2016-04-19,0.9070187193959388,0.9964568003249908,1.0592212471845062,1.0691546175207487
2016-04-20,0.9094126693658283,0.9955645923434112,1.0648129739773966,1.0736540270543973
2016-04-21,0.9076724062405774,0.9958927215932571,1.0664337379539786,1.074003873470977
2016-04-22,0.9108448702441545,0.9962083215872815,1.0681571042199232,1.0742910069026033
2016-04-25,0.9182242095369101,0.995205936275649,1.0814218766499075,1.0845201330372534
2016-04-26,0.9216582721338175,0.996152758121217,1.0849559172211594,1.087010075043054
2016-04-27,0.9186784658391473,0.9967616631718288,1.0798980981882655,1.082987893869768
2016-04-28,0.915837100698517,0.9974216920013834,1.0744217973067773,1.0781505034239904
2016-04-29,0.9168118377626612,0.9967062424131116,1.0776092419682244,1.081017718897886
2016-05-03,0.9148726819112792,0.9971936385357248,1.0726019507467701,1.0777191736797331
2016-05-04,0.9177589795002353,0.9980037916656442,1.0759823373494342,1.0834034010085822
2016-05-05,0.9189961945022795,0.99842940424511,1.0774151901101692,1.085212573328199
2016-05-06,0.9186270069262886,0.9977414828905099,1.077323497380907,1.0843988331639791
2016-05-09,0.9216748577501873,0.9984389640393835,1.0816027245922513,1.0895442785155158
2016-05-10,0.9234702921025898,0.9984816832718457,1.0839422912069239,1.0940986280280471
2016-05-11,0.9216035411005459,0.9979450610421249,1.082026513571603,1.090185874990595
