,factor_0,factor_1,factor_2,factor_3,factor_4
2015-05-13,0.9940745708602133,0.9920739018111624,0.9961664493038072,0.993873696582578,0.9772785578724232
2015-05-14,0.9937300608512554,0.9936248938360233,0.9960248293640611,0.9940220120700411,0.9774268452562582
2015-05-15,0.9940487710182133,0.9969502284655097,0.9962232147190871,0.9943566411888054,0.9775311598454938
2015-05-18,0.9951487749226842,0.9972599081595868,0.9972728906989357,0.9952825120904725,0.9769652060531477
2015-05-19,0.9955389165836365,0.9910604804153162,0.9980497492141022,0.9960805545563831,0.9775350754433647
2015-05-20,0.9970393344183401,0.9863309771750975,1.00027463922021,0.9991460301689189,0.9785739459149972
2015-05-21,0.9980715076029664,0.9841434733936919,1.0014990667236991,1.0009118487135376,0.9786926258432689
2015-05-22,0.9982742151809436,0.9804328440764066,1.001735555341896,1.0007630724836514,0.9787977464176004
2015-05-25,0.9979765674034924,0.9738720599917174,1.0020204901305383,1.0017666822022546,0.9785054195262519
2015-05-26,0.9989779183180533,0.9698012466673285,1.0023867929869341,1.0002781921368802,0.9767219907740896
2015-05-27,1.000560519071461,0.9692191453337192,1.0038600188368298,1.0014555540967403,0.9770310847931204
2015-05-28,0.9990321009980474,0.9825584265038086,1.0014255464810438,0.99862901164039,0.9754806156876856
2015-05-29,0.9991045666281156,0.9812106522967414,1.0014938343478608,0.9988133942206789,0.9746733363356256
2015-06-01,1.001415929741258,0.9740519934601698,1.0037851465711747,1.000097447896973,0.9756636417879324
2015-06-02,1.0010107248510973,0.9721272199329073,1.000712833583539,0.995256741173888,0.9730967698935233
2015-06-03,1.0000160286757578,0.9722789300347695,0.9976339008190593,0.9934065498842762,0.9711529735157347
2015-06-04,0.9989016678384475,0.9711175050460796,0.9991762176895597,0.9953677193864182,0.972180704940191
2015-06-05,0.9971535687588747,0.9678633256904002,0.99757331292167,0.9933571698792122,0.9696325227405579
2015-06-08,0.9965927957983512,0.9672361968383303,0.9988087777819377,0.9948701817458203,0.9735251766823325
2015-06-09,0.9957206149073621,0.967644333968708,0.9976756130974492,0.9951730923975673,0.9727978376073325
2015-06-10,0.9934540585808072,0.9675142354542112,0.9964687588703607,0.9967068691930108,0.9705881078604306
2015-06-11,0.9931230927301702,0.9665141377688625,0.994419707854571,0.994305256499679,0.9674582497649503
2015-06-12,0.9883864282623499,0.9650815895125864,0.988761315872636,0.9942308317952026,0.9648289004114192
2015-06-15,0.9876107103572411,0.9652120288610737,0.9910538489728499,0.997873156547384,0.9641507185209912
2015-06-16,0.991590232015776,0.9663785103657588,0.9983147540725285,1.000636292556627,0.967370623461927
2015-06-17,0.9924546294996777,0.9628597952936959,0.9962036705436855,0.9944630364164849,0.9645481347936475
2015-06-18,0.9936827095216995,0.967605714930547,0.9948839198534155,0.995176662282428,0.9651439641164823
2015-06-19,0.9987616640293109,0.9724058263494273,1.0042378880699014,1.001378690269691,0.9698131004062376
2015-06-23,1.0011834608675731,0.9699113391929147,1.0075057705820576,0.9993857915443402,0.9717453394762331
2015-06-24,0.9990468186966992,0.9686053386387575,1.0050495187409278,0.9989253989380816,0.970722481916276
2015-06-25,1.0026313646608285,0.9714755452331154,1.0070588852105296,0.9983363680570364,0.9716775860833581
2015-06-26,1.0080502838256715,0.9770283481470611,1.0154692492123338,1.0037449223015098,0.9750607800329423
2015-06-29,1.0118986217805184,0.9794060473869843,1.021846112888938,1.00677497127591,0.9790333743220935
2015-06-30,1.00675410587743,0.9761655664132342,1.0177361708046404,1.0073232174749165,0.9804285174791372
2015-07-01,1.01648275842313,0.9791678024245889,1.0289973057960053,1.0074723193350315,0.9839573683007861
2015-07-02,1.0201388784263763,0.9787231959057696,1.0296547806624412,1.0074267006414956,0.9827743152190423
2015-07-03,1.0194909564222694,0.981460622509989,1.0257469778067434,1.0033272745438326,0.9815409064791072
2015-07-06,1.0186544616564752,0.9764689815908718,1.028450769388484,1.0037147397101718,0.982879843138815
2015-07-07,1.0202548086136578,0.9757496319769,1.0285281823359793,1.0017610615204848,0.9829158667062226
2015-07-08,1.0148786964220458,0.9742287803635595,1.0259983465183655,1.0051546066673278,0.9795872169603141
2015-07-09,1.0162009164986263,0.9748264864975802,1.0279332664773126,1.0047544234764898,0.98181897156753
2015-07-10,1.0201409528370713,0.9737647531240283,1.0297325591274613,0.9973621132709797,0.9814667543154726
2015-07-13,1.0171030099738523,0.9741333786332428,1.0293751205384376,0.9984084844540672,0.9822621873607256
2015-07-14,1.014980347650053,0.9763407084493193,1.0256511490438962,0.9920797429835592,0.979261042817375
2015-07-15,1.016806070268995,0.9756237502946151,1.0260506674658108,0.993507077859588,0.9778424208575349
2015-07-16,1.0148120956843192,0.9752027627330557,1.0261731266153915,0.9954075562378288,0.9780744454501863
2015-07-17,1.0119648164189488,0.9746104073091029,1.0273794802315674,0.9997221712795866,0.9801962381187579
2015-07-20,1.0100854611874803,0.9737006099774891,1.0283465319862382,1.003644081038669,0.9802931810536478
2015-07-21,1.0092613195551494,0.9720908191823038,1.0284837775791784,1.0014280463292944,0.9786688136216398
2015-07-22,1.0077643013192483,0.9678759373318323,1.0299586058858854,1.0011293240062349,0.9763800790166144
2015-07-23,1.0054133934398295,0.9682586342736457,1.0303082804104196,1.0043295782064443,0.9782162370645564
2015-07-24,1.0035268449257517,0.9695832949844054,1.0284348705511916,1.0048452319525971,0.9786876553112251
2015-07-27,1.0011941707474337,0.9737145213013904,1.0234416659503183,1.0063188406614199,0.9765410578453361
2015-07-28,1.0022820819434146,0.9726992990034404,1.0245239122291667,1.006503194439324,0.9763457044357691
2015-07-29,1.0011030418521278,0.9759729165263836,1.023846347376859,1.007626630013443,0.9783645272159298
2015-07-30,1.0005329495467352,0.9738183386401577,1.023377831426266,1.0053857055140867,0.9759425937466047
2015-07-31,1.0033541940695612,0.9737205681595835,1.0247284672405113,1.0062828527473169,0.9755863240998148
2015-08-03,1.0050226721172253,0.9728195040473963,1.026111758426188,1.008281726968385,0.9761400556732425
2015-08-04,1.0049112560126665,0.9763348012864485,1.022880634144469,1.0055013505261137,0.9776184835964948
2015-08-05,1.003672396906792,0.9774323830919116,1.0222850467671827,1.0045892568049946,0.9763957229789647
2015-08-06,1.0015592143952228,0.9782386841816739,1.0202248357203847,1.0040897541486526,0.9763158695368555
2015-08-07,1.000540597820579,0.9784276981665445,1.021998106378718,1.0046086294142862,0.9779078950942443
2015-08-10,1.0017341569480855,0.9786859542698763,1.0254932737581888,1.001924747087282,0.9800536907061413
2015-08-11,1.0025761184329,0.9796956785454287,1.0243676180529546,1.0001389695086487,0.9783324570730701
2015-08-12,1.004503481415326,0.9847673819592813,1.0178741759061964,1.0010858205281428,0.9735379436107972
2015-08-13,1.002904222584618,0.9858785179244843,1.0184823158214755,1.0021961650946276,0.9740500246874687
2015-08-14,1.0012187395931085,0.9866379037644497,1.0164197928415664,1.0021791807634457,0.9750959861434803
2015-08-17,0.9984697153783919,0.9905234860814219,1.013331729454255,0.9955535882713716,0.9750502968968522
2015-08-18,0.9971530061900776,0.9885280366326252,1.0122984782899958,0.9959477041484318,0.9720604202466188
2015-08-19,0.9972683678491467,0.9877891762430241,1.0140197624613898,0.9978591238102293,0.9732780677316306
2015-08-20,0.9942061747338884,0.989054305029858,1.0112203309740913,0.9958158863384157,0.9709790477864214
2015-08-21,0.9939286346714483,0.988932047035641,1.0100316188821634,0.9961639111639933,0.968283935632118
2015-08-24,0.9848012180676518,0.9897156003092864,1.0049541333248044,0.9914776679887142,0.9662909361743677
2015-08-25,0.9832283424369895,0.9903593168215568,1.0011879611426158,0.9912023444503499,0.9631950812138733
2015-08-26,0.9846966099777887,0.9880261544836343,1.0034558693162159,0.9900889195906953,0.9633925126823909
2015-08-27,0.9893667601724874,0.9838654701620395,1.0100920060574128,0.9950369696523175,0.9681306135338136
2015-08-28,0.9897963232944548,0.9862721427502648,1.0100212711703678,0.9950547693050146,0.9692234061543291
2015-08-31,0.9897171966859183,0.983116101028476,1.0125797379579031,0.9955862384822963,0.9708445612807465
2015-09-01,0.9944274177394571,0.9765779638871559,1.0190452631028388,1.0012128786433228,0.971343345773292
2015-09-02,0.9948284984543261,0.9759994343032778,1.0193589622535963,1.0015828086986234,0.9714379596892352
2015-09-07,0.9909038945928845,0.9772030215933503,1.0157626576604546,0.99902710571742,0.969425249771396
2015-09-08,0.9916224816924377,0.9799865820114239,1.0164054120588584,0.999247437669639,0.9703881993915633
2015-09-09,0.9927609426202265,0.9823252136257921,1.0162104832789831,0.9997238995469314,0.9688245823677755
2015-09-10,0.9926724108214415,0.9821651345092755,1.0160856566032463,0.998872657096634,0.9679786129440959
2015-09-11,0.991607205040511,0.982663880059607,1.016526597300907,0.9983161292232907,0.9676007071730155
2015-09-14,0.9904525466735671,0.9793548709234264,1.015445842184063,0.9967824776874141,0.9679950430436035
2015-09-15,0.9893242906057237,0.9762135498898791,1.0132676509921235,0.9964834579472167,0.9677750665980495
2015-09-16,0.9917603589309588,0.9793101322717427,1.016534962783448,0.9981481562557057,0.9685577634144474
2015-09-17,0.9903331491656394,0.9786273763071556,1.0145499952457653,0.9973452184329379,0.9668232330958008
2015-09-18,0.9899921514512141,0.9786768334585154,1.0145789711733155,0.9978264287831536,0.9674275802497849
2015-09-21,0.9905550829639201,0.9797258506614982,1.0168003083863235,0.9987794976102115,0.9686169895601707
2015-09-22,0.9898842943030632,0.9795563321002223,1.0177444167718226,0.998577094687914,0.9698150015573074
2015-09-23,0.9876881064854086,0.9791137783253869,1.017562262381211,0.9968733592295408,0.9693135910137706
2015-09-24,0.9867460453199848,0.9805762939220961,1.016995864693656,0.9961926486172594,0.9705120206029948
2015-09-25,0.9867809031329644,0.9795867772827463,1.015432942566974,0.9957273363471294,0.9698260693843217
2015-09-28,0.9840100974013668,0.9804328142707084,1.0163230954175138,0.9943445324134816,0.972318212000461
2015-09-29,0.9826763719297437,0.9780508782544464,1.0161221113227201,0.9948872484170959,0.9732651514214489
2015-09-30,0.9825708373288544,0.979158064735347,1.0160316457568244,0.9943457643523317,0.9732948737274782
2015-10-08,0.9836231073495872,0.9810928280216132,1.0190519531443618,0.9952966078498159,0.9721157756614431
2015-10-09,0.9871139617468737,0.9805566965854345,1.0207746580766877,0.9991421317232575,0.9713391151280196
2015-10-12,0.9842418967659216,0.9852105819450697,1.019470218005478,0.9930792950506441,0.9721960626063844
2015-10-13,0.9833904424840482,0.9857014883706159,1.019354040383271,0.9925186300324416,0.9744194692521141
2015-10-14,0.9806379875823424,0.9874657053060821,1.016244734252541,0.9907485730333452,0.9757207448530252
2015-10-15,0.9803199579100299,0.9896998206090664,1.0159546524950953,0.9892639863503506,0.9748192137479327
2015-10-16,0.9811594632437515,0.988560161665756,1.0184394989732115,0.9901456128501399,0.9756213523284302
2015-10-19,0.9809370751837888,0.9875245504778996,1.0192658872670715,0.9909216144903868,0.9761127183876581
2015-10-20,0.9822539134142168,0.9863347481857602,1.0216787339548754,0.9928591767899678,0.9779948663899415
2015-10-21,0.9819827252734467,0.9826680848624278,1.0226253607110831,0.9940807107969089,0.97743868376316
2015-10-22,0.9811850519486462,0.9861498675081865,1.0209769169032206,0.9920129341667528,0.9779319002221628
2015-10-23,0.9814866469718764,0.9866772200354725,1.0216882738054525,0.9927061071303672,0.9772863606756068
2015-10-26,0.9801844420732213,0.9861095777597232,1.022716749516123,0.9924940554953928,0.9795094730046335
2015-10-27,0.9780599849890612,0.9884931452520372,1.0197799222617272,0.9908016337906619,0.9802073754293618
2015-10-28,0.97712565917772,0.9868564089857874,1.0211326128605993,0.9897929873501969,0.9787639237617963
2015-10-29,0.9769570220088424,0.9871406660801214,1.022130880355699,0.9888490938044767,0.97704893629195
2015-10-30,0.9774631959059514,0.9857058258980196,1.0238005849078846,0.9894441631999201,0.9772673769235528
2015-11-02,0.9770803952260544,0.9845524903739192,1.0250017637747442,0.9884013930994064,0.9764078904834521
2015-11-03,0.9764253669235008,0.9844071923707295,1.0236386980927168,0.9882802784201741,0.976154117486815
2015-11-04,0.9773650815291329,0.9860829794469924,1.0240513169276102,0.9868062765081452,0.9766432450664508
2015-11-05,0.9771890814269653,0.9858056592266631,1.0231457101627341,0.9865679973145104,0.9780274030506408
2015-11-06,0.9796500231475038,0.9835223840186224,1.0265679859365777,0.9893831185378623,0.9798541903673317
2015-11-09,0.9792406767720304,0.9843472726535225,1.0256475495251218,0.9869037305573732,0.9792354600989002
2015-11-10,0.98181460243044,0.9809782270093989,1.0294671629422798,0.9895995237956643,0.9821607379304503
2015-11-11,0.9816388971245857,0.9798085430596267,1.0300292923932104,0.988395643466858,0.9846825573089183
2015-11-12,0.9803663485802773,0.9810789145427824,1.0286690819220388,0.9860963543592183,0.983570653944254
2015-11-13,0.981215460624328,0.9779488350971235,1.0317693200903562,0.9880751170444282,0.9859778370272276
2015-11-16,0.9800280440093918,0.9792065831903628,1.0289177739259305,0.986304099759968,0.9854887756162196
2015-11-17,0.9813364700404678,0.9753776726085975,1.0337094445703408,0.9875665364764282,0.9894040437032791
2015-11-18,0.9803276990102381,0.9750995646868039,1.0329544074875885,0.986751989741411,0.9889098819773806
2015-11-19,0.9771348145543821,0.9772073089500252,1.030039165206333,0.9793594720701432,0.9878427728214338
2015-11-20,0.9750376486212958,0.9799867483944544,1.0267726714594145,0.9757039239598897,0.9862358837944034
2015-11-23,0.9754333135413116,0.9759742910828723,1.0301757928809425,0.9760320815618249,0.990519012863889
2015-11-24,0.9758070286254026,0.9775596417844385,1.0307417902046236,0.975491437981154,0.9908949035483132
2015-11-25,0.9775181673284581,0.9774498349963763,1.0321041438757013,0.9779442327617236,0.9906977495822697
2015-11-26,0.9774447773551495,0.9789834467522631,1.031172832407833,0.9779236604224728,0.9900426320619194
2015-11-27,0.9732217117332953,0.9805580478929324,1.0272510616827357,0.9743486735684089,0.9862967688435689
2015-11-30,0.9737723094661924,0.9775955530274163,1.030190816623093,0.9746702182581928,0.9900537488744121
2015-12-01,0.973874675774039,0.9788107223136766,1.0299644788365143,0.9745143518721245,0.9892413418905506
2015-12-02,0.9722515018871714,0.9815890026760591,1.0271641170742154,0.9724067111731552,0.9884830522210915
2015-12-03,0.9728550736263056,0.9793970983739996,1.0280359149159608,0.9727257492266639,0.9897102013967138
2015-12-04,0.9726189750160398,0.9793612488218816,1.0283916290353121,0.9727269562648875,0.9896472093018521
2015-12-07,0.9718154960628855,0.9816932997312636,1.0279239168275047,0.9718455670742121,0.9896178692126011
2015-12-08,0.9711253397683817,0.980336148082763,1.0260562896720238,0.971250060613983,0.9893965838220085
2015-12-09,0.9715858103334354,0.9797192655023368,1.0273751885507412,0.9727654971412875,0.987757913729435
2015-12-10,0.9708668620160594,0.9798366318482405,1.0262649169311924,0.9714151128292645,0.9883369068197906
2015-12-11,0.9704968411657537,0.9816999393106364,1.026478149059199,0.9711717182486804,0.9878035933527403
2015-12-14,0.96933814903227,0.983469937008642,1.0246270962388504,0.9698547254139126,0.9873818757392259
2015-12-15,0.9695480532692539,0.9822730785638997,1.0250559209494299,0.9696062667318704,0.9883905874641726
2015-12-16,0.9704933886539614,0.9814199073070468,1.026415979913017,0.970820678244449,0.9888277679241579
2015-12-17,0.970885957952681,0.980598110197456,1.0265446727401333,0.9716653789252978,0.9888125261652031
2015-12-18,0.9725478003007842,0.9808361280557549,1.0281494261677089,0.974106083451135,0.9891626596818274
2015-12-21,0.9732536966994109,0.9825179071249567,1.0291545949138547,0.9747855860262967,0.9899738127690633
2015-12-22,0.9736682240995679,0.9817391188790563,1.0299751409395543,0.975462900511312,0.9903022228347164
2015-12-23,0.9733243623767917,0.9817056196075168,1.0296808149511116,0.975410821890909,0.9895031359595712
2015-12-24,0.9745618749643704,0.9799342725015787,1.0313652095267665,0.976731718961879,0.9905538436201226
2015-12-25,0.9739639335044328,0.98055281943099,1.0311166947777497,0.9763942151462834,0.9896792062370465
2015-12-28,0.9742846036119824,0.9787626573182602,1.0310984577012918,0.9769689369174778,0.9901552091964281
2015-12-29,0.9737423061439547,0.9812955361619498,1.0306269993488062,0.976937935542557,0.9894114415314423
2015-12-30,0.9740956643101795,0.9814428983030552,1.0314575393171885,0.9778082830637592,0.9891964545377937
2015-12-31,0.9733647012593079,0.9821114094798296,1.0307467478306735,0.9766391117674578,0.9890952268986719
2016-01-04,0.9723468211056335,0.9816341966328807,1.0296007134664682,0.9777134059471182,0.9852266755289214
2016-01-05,0.9720423908512278,0.9822359614971206,1.0294578685222067,0.9777941121377661,0.9837413830099858
2016-01-06,0.9732578908034256,0.980116591861558,1.0318119560802284,0.9794878927793512,0.9853250446590447
2016-01-07,0.9727141374253767,0.9800932358941077,1.0309889289991985,0.9788945960197776,0.9844676521423735
2016-01-08,0.9731815131496294,0.9795726429825703,1.0319174303674803,0.9794608172911742,0.9860305758852205
2016-01-11,0.9725924481623243,0.9793089976898498,1.0304255081581826,0.9783682669113745,0.9854829018255269
2016-01-12,0.9738380724267782,0.9769664418817712,1.0327123367242679,0.980039473921068,0.9874137865261386
2016-01-13,0.975229921058651,0.9754561753658697,1.0341901784233758,0.9816160519708105,0.9879998625268083
2016-01-14,0.9745046766672216,0.9765100948647685,1.0337963969477655,0.9811547157798781,0.9872545677576446
2016-01-15,0.9740322488807179,0.9768326782658661,1.03296845011331,0.9805868253614859,0.9864438103602006
2016-01-18,0.971792866527976,0.9805937614972426,1.0298915918206937,0.9780548583305438,0.9844986019100544
2016-01-19,0.9724015087714132,0.9807356761547272,1.0311433138055803,0.9793784771687561,0.9834358546551409
2016-01-20,0.9720400331739324,0.9803470336429931,1.0310867378929673,0.9790656298547569,0.9837120490467408
2016-01-21,0.9731854711127645,0.97895761730014,1.0319524946578544,0.9802898350985239,0.9831588438042667
2016-01-22,0.9718944163246381,0.981312359727645,1.0297647488620225,0.9784598558768026,0.9828296179167474
2016-01-25,0.9710328500303296,0.9821513126884072,1.0288061516471438,0.9775984542605559,0.9818307717642284
2016-01-26,0.9702849833604293,0.9829168398111351,1.0274444486944034,0.9766820583429121,0.9801621672200029
2016-01-27,0.9701740447193719,0.983994931197593,1.0268645705482415,0.9766855301015529,0.978127750176634
2016-01-28,0.9704287150430383,0.9829122798216047,1.027359289618602,0.976975200525621,0.9786412266049839
2016-01-29,0.9727373732732485,0.9804416423642274,1.0301583327616,0.979736545235916,0.9793694069950182
2016-02-01,0.9718626767646655,0.9813889349268909,1.0289226688728923,0.9785181060057511,0.9794898267471466
2016-02-02,0.9714657767517375,0.9818478612910586,1.0295264290383392,0.9785979331717749,0.9796681238137266
2016-02-03,0.9720833854812247,0.9814448776725617,1.0294096769125758,0.978973581269585,0.9794325324289184
2016-02-04,0.9741704041825233,0.9814908730331114,1.02883229519914,0.9808510592020904,0.9776012817584546
2016-02-05,0.9743287159416538,0.9807580237286097,1.030369951274304,0.9821245172820469,0.9773738591505157
2016-02-15,0.9751326057735448,0.9801362511430499,1.0318390090061242,0.9839523759434022,0.9770643535035741
2016-02-16,0.9745069496668232,0.9809664908254259,1.0293855798869365,0.9812124867496421,0.9783067275595975
2016-02-17,0.9755267146072805,0.9794431374732859,1.0299476740476816,0.981932011079401,0.9786684891183296
2016-02-18,0.9752926171954839,0.9801538101544447,1.02907796007839,0.9815460405136897,0.97818510245932
2016-02-19,0.9755796999987729,0.981423923793675,1.027643310679479,0.9814929382040072,0.9770016189891542
2016-02-22,0.9768265515306461,0.9815040851309832,1.025060235374288,0.9803075292793628,0.9775812040909231
2016-02-23,0.9762331194190409,0.9819432759484604,1.0240528778914408,0.979306673787827,0.9775045259187821
2016-02-24,0.9763332504312697,0.9824338712759604,1.0207080349829258,0.9770628992244018,0.9773633208271308
2016-02-25,0.9760489480121068,0.9831679546641343,1.0197216222938636,0.9776775401825479,0.9746820208033239
2016-02-26,0.9756658320673733,0.9832253267926048,1.0177413992779785,0.9753737027278488,0.9760779768023945
2016-02-29,0.9764922312925589,0.9835163502493908,1.014801652707728,0.9748575868939258,0.9743092628822407
2016-03-01,0.9775225183853925,0.9837456272169665,1.016425137500868,0.9775185660259914,0.97266567782469
2016-03-02,0.979407509326924,0.9811132606623161,1.0157645910307096,0.9773012987806856,0.9721485220879273
2016-03-03,0.9770993345199384,0.983618431409947,1.015567059512128,0.9764892163817139,0.9716237427220451
2016-03-04,0.9766599398035647,0.9904926416969666,1.0109070413401136,0.9727354745585901,0.9676973605584828
2016-03-07,0.9763578118537077,0.9938246713803767,1.0121649658399248,0.9770079592168602,0.9668435648950362
2016-03-08,0.9806610028497209,0.9895647294209605,1.0122169054570755,0.9789245918387114,0.96709263553708
2016-03-09,0.9762218398739114,0.9935663060526603,1.0113741057621979,0.975975516297345,0.9660979116441437
2016-03-10,0.9778427901076165,0.9903829946280132,1.0119043309481832,0.9766175428467446,0.9668597505613776
2016-03-11,0.9771073098775592,0.9915344168073058,1.0118325923726121,0.9759384551679158,0.9676041746589269
2016-03-14,0.9781854774791077,0.9870018521508214,1.0129371462937207,0.9761691606788644,0.9694089760883696
2016-03-15,0.9790790174389069,0.9846963701500181,1.0122976069612628,0.9741865654158357,0.9702786797058546
2016-03-16,0.9804139584708177,0.9874095252134302,1.010912749097084,0.9748205401889654,0.9684423658240273
2016-03-17,0.9774506019947116,0.9925182732315192,1.012555068401667,0.9780178780577566,0.9678636062129168
2016-03-18,0.9768091175690689,0.9939904029842958,1.0137709412165004,0.9805605577183765,0.9679085133364748
2016-03-21,0.9769247153736962,0.9927075147857644,1.0127977751181807,0.9786207054391381,0.9677643046529928
2016-03-22,0.976213947288307,0.9919779788066514,1.0130463320478031,0.9775180002045782,0.9691329690399475
2016-03-23,0.9774567624613806,0.9894531763483767,1.0131323411038378,0.9775526445453343,0.9695629665017187
2016-03-24,0.975764065311163,0.9883549857582117,1.013588671559517,0.9761990934590044,0.9702245833648725
2016-03-25,0.973935663622731,0.9923936931888176,1.014205311048876,0.9776554127143399,0.9700382260553596
2016-03-28,0.9752383321043024,0.9898588850997192,1.0148934135070673,0.9784739342414066,0.9706973591130578
2016-03-29,0.9770899831656773,0.9881816741517702,1.0144855481976198,0.9781385660470557,0.9712200129658988
2016-03-30,0.9766545447958185,0.986028463635176,1.0148678535330946,0.9771329268713157,0.9721383519716692
2016-03-31,0.9791054751930541,0.9839200369455774,1.015712150724157,0.9794293891036207,0.9727627745267305
2016-04-01,0.9793892835809592,0.9871586213757236,1.0150872967179034,0.9804429986480909,0.9718253351513132
2016-04-05,0.9793603039537851,0.9845035095150126,1.0135268699018811,0.9774015675489488,0.9726573683898724
2016-04-06,0.9797538616195488,0.9838603316693988,1.0144252958832796,0.9787190766462383,0.9730370489516521
2016-04-07,0.9803887398019633,0.984342294308481,1.0135820079952904,0.9781516811622366,0.9723987430194025
2016-04-08,0.981348386316198,0.9839227106446694,1.0153415383850997,0.9807661309023347,0.973322602999472
2016-04-11,0.9805914750669561,0.9861139966037162,1.0143538675759738,0.979736906151017,0.9726614386788647
2016-04-12,0.9814066545770562,0.9877320935517323,1.0124473888032837,0.9778071003975384,0.9720320628157958
2016-04-13,0.9819567322658147,0.9870084585548695,1.0083781864108567,0.9723351775390031,0.9709900067168361
2016-04-14,0.979372803609339,0.9893375811058688,1.0097482516803404,0.9724308650306717,0.9721125656247372
2016-04-15,0.9786130136978213,0.9881144249289856,1.0096292632801838,0.9711798602804536,0.9723125057540976
2016-04-18,0.9798505175358343,0.9892086358999985,1.0058714328338088,0.9668319801119687,0.9714735923630226
2016-04-19,0.9802153030677291,0.9901070023709909,1.0025085112314238,0.9628958072411951,0.9698680270302114
2016-04-20,0.9817006766206726,0.9920498809071701,0.9970833829313066,0.956949089501943,0.9671485083489595
2016-04-21,0.9780075988103246,1.0001871822340893,0.9940929973331429,0.9525467703727567,0.9646824896641143
2016-04-22,0.9841425628454129,0.9935613998265502,0.9965726337560584,0.9579373468716332,0.9663066201263538
2016-04-25,0.9856962148302274,0.9967221739967863,1.0005994523048551,0.9646688799036298,0.967687008442286
2016-04-26,0.9820498569038383,0.9969813992942108,1.0029446162919118,0.9640092947135379,0.9710156097178435
2016-04-27,0.979247246798691,0.9981253330498557,1.0043504063624735,0.9643692753492272,0.9713891586826027
2016-04-28,0.9818677770307097,0.9952599452564558,1.0032740741823083,0.9643404858574676,0.9705252902995098
2016-04-29,0.9853255836320516,0.9952001511684009,1.001371907624106,0.9646579123476391,0.9690006690263221
2016-05-03,0.9807286046186909,0.9931785064908312,0.9982892196015934,0.9563587427599617,0.9699581341777755
2016-05-04,0.9815953845651809,0.9925878744753327,0.9991260587263948,0.957078585161965,0.9706040173985332
2016-05-05,0.9771522575904377,0.9917121108074332,0.9992292631966352,0.954273835002395,0.970733190206035
2016-05-06,0.9783232337538188,0.9932241896809709,0.9995410627329243,0.9580417095376061,0.9688466731998736
2016-05-09,0.9707318703293432,0.9918709737151445,0.9993624850273691,0.9516083735656535,0.9696476161686086
2016-05-10,0.972397696502105,0.9914343991415623,0.999372596911537,0.9525569745143619,0.9697198161185773
2016-05-11,0.9648997045601411,0.9902436632202314,0.9976500670709338,0.9450767858132746,0.9699447697320653
2016-05-12,0.9640891016055457,0.9895032560608316,0.9974653273202614,0.9437768608962956,0.9702382128360197
2016-05-13,0.9645275216469281,0.9899698427365793,0.998724677403109,0.9466225559991575,0.9697189209878267
2016-05-16,0.9648913214366454,0.9888295789293753,0.9976326742872308,0.9454993681925897,0.9694053855284217
2016-05-17,0.9678224202935387,0.9880187696520223,0.9965111436031407,0.9442153618323172,0.9702830429123406
2016-05-18,0.9658607493148537,0.9868247968414073,0.9958925684829237,0.9418933458633867,0.9700201574619804
2016-05-19,0.9666814982439643,0.985389438114028,0.9954192469236374,0.9404982637406909,0.9705541789446004
2016-05-20,0.9682794062836612,0.9853193749916888,0.9955178472988473,0.9404652697276957,0.9713985474134318
2016-05-23,0.9664660248066687,0.985069612191862,0.9966923068421243,0.9412956155866911,0.9711732965455198
2016-05-24,0.9661287558149267,0.9872541975843127,0.9982620264608164,0.9452005926767515,0.9702154173108035
2016-05-25,0.9631216807534544,0.98686173582526,0.9978624208554301,0.9431371611106278,0.9699890087440324
2016-05-26,0.9597773966988026,0.9856925124034215,0.99606974159437,0.9373010451511157,0.970785857261026
2016-05-27,0.9609882433919869,0.9853905033116155,0.9957081026577613,0.9370722667537782,0.9709256379480883
2016-05-30,0.955384169471946,0.9836517809035067,0.9939908460113278,0.9310410311119668,0.9709090822205623
2016-05-31,0.957993161940629,0.9838286342409377,0.9949340873530467,0.9349250769855486,0.9705319480828956
2016-06-01,0.9593753354105578,0.9833450447329395,0.9951831632117955,0.935314154624624,0.9709257674841857
2016-06-02,0.9584674155139999,0.9837787013635525,0.9938409756772348,0.9333306161165198,0.9703851597841603
2016-06-03,0.9583015528819268,0.9845476882785529,0.9929436930679546,0.9326623971328417,0.9701861648236653
2016-06-06,0.9555233660390867,0.9830663712807582,0.9886778918047023,0.9304659010403757,0.9664247552721724
2016-06-07,0.9549522064415882,0.9830282494817936,0.9884909992525691,0.9287460532463607,0.9669846394307748
2016-06-08,0.9542824907271424,0.9827254100105446,0.9880407469702263,0.9282395846264595,0.9658930737745735
2016-06-13,0.9512030742352938,0.9824395225336569,0.9825357575091165,0.9246539798305029,0.9615709091018461
2016-06-14,0.9521564647468921,0.982452023018163,0.985514570255317,0.9266476124628987,0.9616320991514801
2016-06-15,0.95015309309613,0.9809807978643974,0.9842841092577235,0.925343848875731,0.9588794858560112
2016-06-16,0.9501169110817796,0.9806939417654975,0.9833032267189775,0.9276803249310782,0.9559575665542922
2016-06-17,0.9509607266203173,0.9819018305854533,0.982995386045407,0.9281620082644211,0.9570359404927404
2016-06-20,0.9502543516828483,0.9819972380021076,0.9820795623901817,0.927897950162286,0.955299395370008
2016-06-21,0.9517327288296148,0.9824050329157445,0.9831860704237874,0.9293865420208341,0.9573922319299571
