,growth,interest,inflation,credit
2014-08-12,0.9997081298215317,1.053485532567276,0.9419791769455083,1.03785722427118
2014-08-13,1.0003404220284662,1.054733943058142,0.9417651753606596,1.0381465645648869
2014-08-14,1.0007506180039112,1.0580749875756443,0.941306530732994,1.0383947556878896
2014-08-15,1.0012706487348992,1.0585178358916612,0.9409071500127709,1.038656084518545
2014-08-18,1.001787790563713,1.0580574142297707,0.9401555774863918,1.0389054201598935
2014-08-19,1.0023433558725297,1.0574395353888526,0.9393056120020183,1.0391889241990222
2014-08-20,1.0030297634248406,1.0570044193450203,0.938559469849408,1.0395497909014113
2014-08-21,1.00347993527464,1.0568975734021084,0.9374798161730948,1.0399124549064196
2014-08-22,1.0038649378365814,1.0563781052980825,0.9366205697998579,1.0403233845889555
2014-08-25,1.0041678211569178,1.0575372431919101,0.935756651278659,1.0407720683171424
2014-08-26,1.0043847272153537,1.0579463506838493,0.9349771920833005,1.041244482769447
2014-08-27,1.0043535652909505,1.059168049688987,0.934104513102882,1.0416951999119441
2014-08-28,1.0040347274039583,1.0592840337717533,0.9331227396749184,1.0421094465177532
2014-08-29,1.003796040441553,1.059059797878405,0.9324627576201608,1.042502876251081
2014-08-31,1.003533986209855,1.059059797878405,0.9321282054875999,1.0429013376899134
2014-09-01,1.003441736796095,1.0587779214105915,0.9318056857680691,1.0433204641987983
2014-09-02,1.0031318569658698,1.0591553968799579,0.9307773512523128,1.0437232814184145
2014-09-03,1.0031858400683826,1.0582900853291384,0.9299782055240676,1.044137363317395
2014-09-04,1.0033622502627828,1.058044761420742,0.9289574767737115,1.0445344694357357
2014-09-05,1.0038205332975287,1.057923856801131,0.9275948527054089,1.044925376221638
2014-09-08,1.0043364912872486,1.057923856801131,0.9261756787802605,1.0453138738405796
2014-09-09,1.004538475981823,1.0581551220328285,0.9244014579310325,1.0456769066730895
2014-09-10,1.0046302641833864,1.0581143518704015,0.9225080464566935,1.0461083761926457
2014-09-11,1.0045209686154128,1.0582985205351576,0.9206921331535631,1.0465642373057698
2014-09-12,1.0044835529988876,1.058627493569913,0.9191699136207332,1.0470291105216645
2014-09-15,1.0041831810829986,1.059947603311943,0.917673964906796,1.0474267614511892
2014-09-16,1.0035941488783529,1.0598224810893226,0.9164920891366131,1.0478041571587793
2014-09-17,1.0030605913988284,1.0630925292894957,0.9154625672190323,1.048130832541795
2014-09-18,1.0023723313326574,1.0687377909179543,0.9139453263096596,1.0483854073059156
2014-09-19,1.0017433603788526,1.0754339386296587,0.9124495970346391,1.0486316360664698
2014-09-22,1.0006763929318367,1.077283357549404,0.9103905950895712,1.0488247659358176
2014-09-23,0.9995687436330589,1.078315967352941,0.9082998907375077,1.048923820955717
2014-09-24,0.9986348312134269,1.0763934433143614,0.9062840605804339,1.0490706568873611
2014-09-25,0.9976065312506432,1.0782245859543977,0.9039805090259768,1.04921246645133
2014-09-26,0.9967307436089419,1.0780678317092047,0.9018779215561031,1.0493584507625402
2014-09-28,0.9958210390959453,1.0780678317092047,0.8996002400248498,1.049481654149955
2014-09-29,0.9948585932472099,1.080104231029046,0.8972112035674741,1.0495906807015234
2014-09-30,0.9937295105615433,1.0811733933920002,0.8943975403124961,1.0496695121288973
2014-10-01,0.9926360607200998,1.0811733933920002,0.8920153114892189,1.0497554456366662
2014-10-02,0.9911831049244749,1.0811733933920002,0.8894564698542755,1.049801297770192
2014-10-03,0.9896665732078612,1.0811733933920002,0.8869891651427481,1.0498494275448884
2014-10-06,0.9881217164534845,1.0811733933920002,0.8847747682890148,1.0498960407965798
2014-10-07,0.9866280324328635,1.0811733933920002,0.8824459591616537,1.0499426276001702
2014-10-08,0.9851189988882221,1.081054597573894,0.8800015314856005,1.0499907741038457
2014-10-09,0.9838542858696805,1.0800529168590949,0.8776257914843779,1.049952157673289
2014-10-10,0.9825342072124198,1.080012146696668,0.8752672648528462,1.0499200297276894
2014-10-11,0.9813056579557621,1.080012146696668,0.8729467160981261,1.0498848586808296
2014-10-13,0.9802386658930781,1.0818257159908309,0.8706993827178443,1.0498305259544425
2014-10-14,0.9794761826057438,1.0887313379853496,0.8676748480251398,1.0496944172015716
2014-10-15,0.9785949066866316,1.0938578344436174,0.8647961913667945,1.0495597036919677
2014-10-16,0.9776360725144708,1.0948651386290962,0.8622726026926223,1.0494685525644663
2014-10-17,0.9766952161654892,1.0957255296430712,0.8601169118709432,1.0493762068502057
2014-10-20,0.9760173864420267,1.100762753504301,0.8582892714140805,1.0493377254943694
2014-10-21,0.9753431804412172,1.1017925515724982,0.8566343344995258,1.049359663651153
2014-10-22,0.9745190771568408,1.0981900156683952,0.8542012497779125,1.0493008208693038
2014-10-23,0.9738670231388622,1.0966920636661235,0.8521168368166779,1.0493311584736613
2014-10-24,0.9732081563301814,1.0968066418812197,0.8497079241238881,1.049371891915689
2014-10-27,0.9725097596643687,1.098881702561983,0.847301752796684,1.0494355049148651
2014-10-28,0.9721638129813203,1.1009377840292027,0.8450020183128535,1.0495384590766623
2014-10-29,0.9721291229651533,1.1034219522019053,0.8433785700816306,1.0496872598510063
2014-10-30,0.9721239663455042,1.1008759258517276,0.841805530270291,1.0498580797053934
2014-10-31,0.9723694260400295,1.1012611335932785,0.8399969349291108,1.0500716751766346
